968000010916321 3.3356584522893 50.23 -999 2020 2
968000010916334 3.08600370561838 13.63 -999 2020 2
968000010916369 3.03342375548695 8.61 -999 2020 2
968000010916371 3.17609125905568 67.96 -999 2020 6
968000010916400 3.65118106244469 40.41 -999 2020 1
968000010916415 3.48727981644307 70.78 -999 2020 7
968000010916421 3.28757780907871 73.58 -999 2020 6
968000010916445 3.40260524191991 32.45 -999 2020 6
968000010916483 3.30016053695135 45.17 -999 2020 2
968000010916516 3.75503593376777 55.98 -999 2020 7
968000010916545 3.30276370847298 26.26 -999 2020 2
968000010916560 3.48387245422267 35.27 -999 2020 2
968000010916569 3.2692793897719 2.29 -999 2020 6
968000010916580 3.48515334990365 67.87 -999 2020 9
968000010916597 3.32118402730231 48.26 -999 2020 9
968000010916629 3.3859635706007 65.69 -999 2020 3
968000010916638 3.58737417207307 48.42 -999 2020 9
968000010916656 2.66651798055488 1.15 -999 2020 2
968000010916667 3.65417654187796 20.75 -999 2020 7
968000010916685 3.80834603574039 20.55 -999 2020 6
968000010916705 3.19672872262329 60.39 -999 2020 9
968000010916711 3.26434550705009 60.34 -999 2020 10
968000010916716 3.84304581053457 14.44 -999 2020 7
968000010916723 3.60777660374169 14.95 -999 2020 3
968000010916756 3.18412335423967 15.88 -999 2020 2
968000010916782 2.72345567203519 44.48 -999 2020 4
968000010916791 3.25791845031406 42.43 -999 2020 10
968000010916799 3.38827886345964 50.99 -999 2020 9
968000010916826 2.7160033436348 1.58 -999 2020 5
968000010916853 3.67486114073781 71.14 -999 2020 9
968000010916858 3.89159320434897 14.93 -999 2020 9
968000010916877 3.44947839918736 23.88 -999 2020 2
968000010916888 3.37748838337613 34.7 -999 2020 7
968000010916890 3.20601587676334 1.41 -999 2020 2
968000010916903 3.83372069044463 11.17 -999 2020 9
968000010916909 3.45453998496482 18.44 -999 2020 5
968000010916925 3.27600198996205 1.68 -999 2020 2
968000010916940 3.61066016308988 49.03 -999 2020 4
968000010916943 3.17260293120986 2.42 -999 2020 4
968000010916979 3.30663944102426 65.6 -999 2020 9
968000010916991 2.64048143697042 1.69 -999 2020 2
968000010917001 3.56831908509511 6.68 -999 2020 2
968000010917005 3.50392680419351 46.31 -999 2020 3
968000010917013 2.89320675305985 0.86 -999 2020 2
968000010917029 3.54765165835997 35.91 -999 2020 1
968000010917049 3.78211414747907 38.2 -999 2020 7
968000010917053 3.60916737430202 28.87 -999 2020 9
968000010917082 3.26054837263698 39.12 -999 2020 2
968000010917085 2.63848925695464 2.32 -999 2020 4
968000010917142 3.58069693971244 39.21 -999 2020 3
968000010917150 3.43885865942056 47.11 -999 2020 1
968000010917152 3.67412598274271 47 -999 2020 7
968000010917157 3.65743832270296 50.63 -999 2020 6
968000010917179 3.4072208929274 69.25 -999 2020 6
968000010917182 3.56002624891289 42.97 -999 2020 2
968000010917205 1.73239375982297 0.79 -999 2020 2
968000010917227 3.22659990520736 66.43 -999 2020 3
968000010917235 4.01321653962444 35.44 -999 2020 6
968000010917272 3.4344092075875 34.05 -999 2020 9
968000010917303 3.75495958772171 22.26 -999 2020 9
968000010917304 3.54740545966749 27.7 -999 2020 9
968000010917324 3.62117628177504 43.03 -999 2020 7
968000010917326 3.63174807439657 49.58 -999 2020 7
968000010917327 3.25983269906348 31.12 -999 2020 2
968000010917332 3.30124708863621 55.49 -999 2020 9
968000010917343 3.15533603746506 8.11 -999 2020 2
968000010917357 3.41145134213794 56.7 -999 2020 7
968000010917362 3.70337736851235 59.74 -999 2020 6
968000010917366 3.46463855909503 53.11 -999 2020 9
968000010917426 3.62654565902713 52.41 -999 2020 7
968000010917500 3.81577692029836 34.87 -999 2020 5
968000010917542 3.51174971134498 37.2 -999 2020 7
968000010917552 3.56478438450399 22.72 -999 2020 10
968000010917587 3.91986225355554 34.9 -999 2020 7
968000010917588 3.90966298515402 40.25 -999 2020 6
968000010917610 3.8729134416204 34.17 -999 2020 6
968000010917627 3.71550194529328 28.79 -999 2020 10
968000010917628 3.54270096944811 69.32 -999 2020 6
968000010917634 2.80685802951882 1.38 -999 2020 1
968000010917635 3.80318388853534 26.73 -999 2020 10
968000010917647 4.05227059665675 49.91 -999 2020 6
968000010917655 3.20411998265592 8.02 -999 2020 2
968000010917670 3.60616631460762 39.03 -999 2020 9
968000010917693 3.79133970396514 68.6 -999 2020 6
968000010917694 3.48158593636762 59.64 -999 2020 7
968000010917695 3.81895131164017 30.78 -999 2020 2
968000010917696 3.39269695325967 68.86 -999 2020 3
968000010917718 3.85727217356404 33.52 -999 2020 6
968000010917727 3.67541169371486 46.08 -999 2020 6
968000010917729 3.71256552787331 26.79 -999 2020 3
968000010917731 3.58557351862273 45.8 -999 2020 3
968000010917756 3.12188798510368 34.02 -999 2020 5
968000010917767 3.75442478927726 41.67 -999 2020 7
968000010917773 4.13152242891307 43.34 -999 2020 9
968000010917786 3.85205280869785 37.81 -999 2020 9
968000010917791 3.51295107997249 50.06 -999 2020 9
968000010917805 3.58748646541096 53.59 -999 2020 6
968000010917808 3.40122816749811 55.64 -999 2020 7
968000010917811 3.52968695377292 39.92 -999 2020 7
968000010917824 3.61982350045728 69.59 -999 2020 7
968000010917829 3.82406071741865 24.2 -999 2020 9
968000010917835 3.44216608578472 48.16 -999 2020 2
968000010917837 3.84676995353722 44.17 -999 2020 2
968000010917843 3.20844135643857 70.01 -999 2020 6
968000010917848 3.6182573448404 42.22 -999 2020 6
968000010917863 3.81144094367416 43.69 -999 2020 9
968000010917865 3.68975269613916 60.34 -999 2020 7
968000010917873 3.76834205864453 67.82 -999 2020 8
968000010917902 3.59428202881181 34.33 -999 2020 9
968000010917917 3.30770992340481 26.02 -999 2020 6
968000010917919 3.54195347445824 22.18 -999 2020 2
968000010917921 3.55762748842683 60.35 -999 2020 7
968000010917930 3.5327543789925 30.51 -999 2020 9
968000010917938 3.63215348351063 38.9 -999 2020 7
968000010917997 2.88309335857569 74.91 -999 2020 3
968000010918003 3.42651126136458 56.83 -999 2020 4
968000010918010 3.94076543563122 31.84 -999 2020 9
968000010918019 3.69914368739448 23.57 -999 2020 9
968000010918027 3.66029616027073 51.88 -999 2020 4
968000010918028 3.51587384371168 37.03 -999 2020 7
968000010918033 3.88626505902976 33.99 -999 2020 9
968000010918050 3.75595104100413 31.07 -999 2020 9
968000010918067 3.75617951684381 24.07 -999 2020 7
968000010918081 3.76215319230359 17.8 -999 2020 1
968000010918089 3.46982201597816 16.26 -999 2020 2
968000010918093 3.74390155048518 49.12 -999 2020 7
968000010918095 3.79789048305835 46.61 -999 2020 6
968000010918110 3.88354787926804 25.9 -999 2020 1
968000010918112 3.22582599146189 7.92 -999 2020 5
968000010918118 3.70337736851235 31.2 -999 2020 7
968000010918145 3.78972169398092 57.05 -999 2020 9
968000010918146 3.59217675739587 23.86 -999 2020 3
968000010918170 3.57194163507446 67.94 -999 2020 7
968000010918171 2.97173959088778 21.6 -999 2020 5
968000010918188 3.28668096935493 9.65 -999 2020 2
968000010918204 3.14457420760962 62.97 -999 2020 9
968000010918234 2.94448267215017 45.09 -999 2020 4
968000010918248 3.67951874369579 32.98 -999 2020 1
968000010918250 2.99956548822598 33.39 -999 2020 9
968000010918252 2.91907809237607 45.64 -999 2020 7
968000010918262 3.5449357658815 55.28 -999 2020 7
968000010918273 3.88851646107495 20.09 -999 2020 3
968000010918274 2.26245108973043 61.61 -999 2020 6
968000010918295 3.42209716313171 44.86 -999 2020 4
968000010918305 3.85424529706612 33.64 -999 2020 7
968000010918310 4.00847241930272 19.06 -999 2020 7
968000010918331 3.25285303097989 51.91 -999 2020 9
968000010918338 3.63528263799821 34.24 -999 2020 2
968000010918340 3.40654018043396 41.35 -999 2020 7
968000010918355 3.61898892036493 47.22 -999 2020 4
968000010918371 3.41995574848976 48.28 -999 2020 5
968000010918398 3.66978161520854 58.44 -999 2020 9
968000010918410 3.35964579267454 55.48 -999 2020 6
968000010918436 3.20002926655377 49.11 -999 2020 8
968000010918437 3.43980621139333 46 -999 2020 2
968000010918439 3.47114496516063 23.28 -999 2020 2
968000010918452 2.90363251608424 50.36 -999 2020 6
968000010918468 3.13129779659762 16.14 -999 2020 2
968000010918492 2.80002935924413 22.34 -999 2020 4
968000010918499 3.46284703583167 57.35 -999 2020 8
968000010918536 3.72015930340596 53.82 -999 2020 7
968000010918569 3.19005141775921 31.16 -999 2020 2
968000010918592 3.76402660769204 37.58 -999 2020 9
968000010918593 3.44777800929462 72.37 -999 2020 9
968000010918617 3.54257647626053 28.14 -999 2020 7
968000010918627 3.39304846641678 26.8 -999 2020 4
968000010918629 3.51904003864834 36.6 -999 2020 9
968000010918675 3.57321982711442 53.81 -999 2020 3
968000010918699 3.22453306260609 27.49 -999 2020 2
968000010918705 3.18949031369937 66.8 -999 2020 1
968000010918741 3.00302947055362 32.53 -999 2020 4
968000010918746 3.71113207230684 20.61 -999 2020 9
968000010918748 3.6911699341316 31.26 -999 2020 6
968000010918767 3.2674064187529 9.61 -999 2020 4
968000010918803 3.66894473445773 26.09 -999 2020 9
968000010918822 3.34693946269899 69.77 -999 2020 9
968000010918855 3.42586014507784 28.69 -999 2020 1
968000010918869 2.60314437262018 21.16 -999 2020 6
968000010918887 2.99694924849538 33.06 -999 2020 2
968000010918888 3.56122067893394 68.56 -999 2020 6
968000010918889 3.80516090159943 24.77 -999 2020 9
968000010918903 3.4714384073893 56.28 -999 2020 7
968000010918904 2.98181860717066 32.87 -999 2020 2
968000010918914 2.97497199429807 60.4 -999 2020 4
968000010918924 3.64404449281475 33.02 -999 2020 3
968000010918928 3.7856856682809 22.68 -999 2020 7
968000010918936 3.46209838113516 16.34 -999 2020 7
968000010918964 3.28239550474253 65.21 -999 2020 8
968000010918969 3.16106838547117 35.56 -999 2020 2
968000010919012 3.43980621139333 57.11 -999 2020 4
968000010919019 3.3533390953113 14.86 -999 2020 8
968000010919033 2.66181268553726 21.02 -999 2020 7
968000010919039 3.35640832703898 24.44 -999 2020 2
968000010919042 3.24254142829838 69.06 -999 2020 9
968000010919098 3.45178643552429 42.08 -999 2020 6
968000010919099 3.47523522260413 24.3 -999 2020 9
968000010919121 3.05614226205905 56.66 -999 2020 6
968000010919137 3.45316539252586 41.77 -999 2020 3
968000010919148 3.68930885912362 28.12 -999 2020 8
968000010919149 2.35024801833416 37.55 -999 2020 2
968000010919165 3.70165431732575 57.42 -999 2020 8
968000010919167 3.48244479191827 26.17 -999 2020 10
968000010919173 3.6607706435277 35.26 -999 2020 2
968000010919195 3.39216914948974 30.97 -999 2020 2
968000010919203 3.31492005599242 45.15 -999 2020 6
968000010919206 3.04139268515822 48.88 -999 2020 4
968000010919230 3.26528962586083 56.09 -999 2020 7
968000010919241 3.30449052777349 49.73 -999 2020 7
968000010919259 2.77597433112937 11.23 -999 2020 2
968000010919285 2.94645226501307 59.95 -999 2020 8
968000010919303 3.56643749219507 17.34 -999 2020 3
968000010919305 3.35237549500052 32.63 -999 2020 7
968000010919314 3.3727279408856 52.39 -999 2020 9
968000010919355 3.57217431361306 32.84 -999 2020 7
968000010919364 3.45621415535799 51.19 -999 2020 7
968000010919393 3.09760432887441 34.76 -999 2020 2
968000010919394 3.2169572073611 52.72 -999 2020 2
968000010919408 3.71374247840908 51.59 -999 2020 6
968000010919446 3.19506899646859 41.3 -999 2020 6
968000010919485 3.36248247475117 45.3 -999 2020 9
968000010919486 2.65513843481138 24.04 -999 2020 10
968000010919492 3.23603314711764 57.86 -999 2020 3
968000010919500 3.59439255037543 50.38 -999 2020 5
968000010919503 3.67577834167409 37.3 -999 2020 6
968000010919507 3.62736585659273 44.11 -999 2020 7
968000010919512 2.74973631556906 36.67 -999 2020 10
968000010919523 3.59395029526399 30.77 -999 2020 6
968000010919526 3.71758729685546 61.42 -999 2020 6
968000010919547 3.18667386749975 23.38 -999 2020 6
968000010919550 3.40122816749811 73.38 -999 2020 6
968000010919560 3.82814410730379 61.88 -999 2020 6
968000010919561 2.83821922190763 63.66 -999 2020 3
968000010919567 3.97099736557249 41.58 -999 2020 3
968000010919581 3.42176840120692 53.16 -999 2020 3
968000010919591 3.41929472175346 53.64 -999 2020 7
968000010919617 3.55630250076729 33.85 -999 2020 3
968000010919622 3.50009919191572 38.67 -999 2020 9
968000010919625 3.33785842904109 21.29 -999 2020 5
968000010919655 3.51956550088051 61.56 -999 2020 6
968000010919657 3.88149877961498 27.15 -999 2020 6
968000010919659 3.36153897126928 33.14 -999 2020 3
968000010919685 3.19061179781361 8.3 -999 2020 2
968000010919695 3.55594043781851 55.52 -999 2020 10
968000010919704 3.55978696820056 64.3 -999 2020 6
968000010919712 3.71683772329952 38.87 -999 2020 6
968000010919738 3.8285310066451 22.64 -999 2020 2
968000010919750 3.53135116458306 19.74 -999 2020 2
968000010919778 2.82542611776782 1.81 -999 2020 4
968000010919784 3.56773196254807 35.42 -999 2020 6
968000010919785 3.41094585868777 53.94 -999 2020 1
968000010919798 3.22942584792069 41.99 -999 2020 9
968000010919805 3.45560611258187 10.46 -999 2020 2
968000010919820 3.54986118847194 40.08 -999 2020 3
968000010919829 2.95616843047536 41.06 -999 2020 7
968000010919833 3.46404220543881 62.66 -999 2020 10
968000010919854 3.42028588494192 73.72 -999 2020 7
968000010919865 3.67246731306808 22.74 -999 2020 3
968000010919867 2.9434945159061 48.63 -999 2020 9
968000010919884 3.68743977454589 42.54 -999 2020 6
968000010919898 3.48869169831694 14.05 -999 2020 5
968000010919899 3.27554168840131 62.17 -999 2020 9
968000010919906 3.52074547151948 37.8 -999 2020 7
968000010919910 3.31534047662729 7.61 -999 2020 2
968000010919959 2.19865708695442 36.44 -999 2020 2
968000010919981 3.3021143769562 18.96 -999 2020 2
968000010919997 2.63848925695464 1.2 -999 2020 7
968000010920003 3.66548718078281 60.06 -999 2020 6
968000010920035 2.9532763366673 1.41 -999 2020 2
968000010920055 3.36995760734605 54.55 -999 2020 7
968000010920090 3.43296929087441 24.27 -999 2020 9
968000010920100 3.43695733066945 27.16 -999 2020 9
968000010920123 3.56737930765098 55.55 -999 2020 6
968000010920129 3.40857912540867 61.63 -999 2020 9
968000010920132 3.62065647981962 31.46 -999 2020 10
968000010920138 3.67348169707335 53.67 -999 2020 3
968000010920176 2.48855071650044 45.74 -999 2020 7
968000010920179 3.76042248342321 42.3 -999 2020 9
968000010920195 3.49485002168009 29.96 -999 2020 2
968000010920213 2.81023251799508 43.89 -999 2020 7
968000010920214 3.52646851246948 46.43 -999 2020 6
968000010920227 3.15411952551585 52.07 -999 2020 2
968000010920251 3.36828688490213 25.44 -999 2020 9
968000010920265 3.71449740864981 48.46 -999 2020 9
968000010920269 3.20112389720738 61.56 -999 2020 3
968000010920303 3.63042787502502 43.89 -999 2020 9
968000010920354 3.38810120157052 52.83 -999 2020 3
968000010920374 3.65581049449525 44.89 -999 2020 8
968000010920388 3.32715451240943 34.5 -999 2020 3
968000010920397 3.56667313760612 24.4 -999 2020 6
968000010920428 3.68547301972276 50.92 -999 2020 6
968000010920439 3.58905553105234 33.6 -999 2020 7
968000010920442 3.8925954228289 42.33 -999 2020 9
968000010920458 3.58860780474269 30.38 -999 2020 9
968000010920483 3.37493155397819 10.72 -999 2020 2
968000010920492 3.84590383889878 26.45 -999 2020 10
968000010920508 3.09656243837414 49.3 -999 2020 2
968000010920542 3.84160971216844 55.67 -999 2020 7
968000010920555 3.45818443557026 18.88 -999 2020 4
968000010920558 2.9415114326344 68.79 -999 2020 4
968000010920567 3.44420098886416 68.05 -999 2020 9
968000010920570 3.13640344813399 46.3 -999 2020 9
968000011662460 3.44870631990508 140.894682080925 72.2187283236994 2024 1
968000011663338 3.6652056284346 168.346626323752 72.1112102874433 2024 1
968000011666872 2.61909333062674 96.4232535885167 47.617033492823 2024 1
968000011664800 3.5398285583779 157.70724537037 75.9174768518518 2024 1
968000011663643 3.68966396501577 159.564145383104 77.5982907662083 2024 1
968000011664999 3.33945144130644 129.942577319588 59.5436082474227 2024 1
968000011488972 3.34888872307144 131.706281407035 79.3035175879397 2024 1
968000011488558 3.36772854608698 130.917028753994 73.8215015974441 2024 1
968000011662786 3.11193427633268 180.081288659794 65.1213402061856 2024 1
968000011488793 -999 56.5509677419355 43.762688172043 2024 1
968000011664439 3.32428245529769 169.361550387597 73.9433333333333 2024 1
968000188975391 3.25575478664304 124.671188811189 78.6674125874126 2024 1
968000011662051 2.95414598882955 17.398 33.8998 2024 1
968000011488794 3.46686762035411 115.405665236052 52.1776824034335 2024 1
968000011488851 3.28420506770179 142.553884892086 58.8576978417266 2024 1
968000011662856 3.07664044367034 97.3845 63.0367777777778 2024 1
968000011666102 2.8980117387975 25.4819047619048 21.412380952381 2024 1
968000011485368 3.64796945836297 125.817379679144 72.5048930481283 2024 1
968000011485470 3.63828953541426 216.380934343434 66.4250505050505 2024 1
968000011664781 3.68502478510571 130.278456375839 72.0654474272931 2024 1
968000011485778 3.71104760386703 134.632560113154 77.3076520509194 2024 1
968000011488216 -999 137.236989247312 74.8397849462366 2024 1
968000011663648 3.2771506139638 116.572191780822 77.4780821917808 2024 1
968000011488244 3.34947179921439 123.891481481481 76.7892592592593 2024 1
968000011664346 3.35564305022087 134.8 71.4057575757576 2024 1
968000011485499 3.63528263799821 112.486862068966 71.978724137931 2024 1
968000011664163 3.62531245096167 159.121857585139 78.0755108359133 2024 1
968000011664835 3.3151303171836 159.859294871795 79.2904487179487 2024 1
968000011666144 3.36865871239223 168.416987951807 72.9530120481928 2024 2
968000011486067 2.93540648975235 102.926680584551 69.5674530271399 2024 2
968000011663168 3.09691001300806 133.907970779221 51.8504383116883 2024 2
968000011485518 3.43216726944259 140.658584615385 75.9784615384615 2024 2
968000011488547 2.9604707775343 54.5980110497238 44.2697790055249 2024 2
968000011663542 3.64463550376815 144.905805243446 60.9161423220974 2024 2
968000011488502 3.49609899213257 156.851863799283 78.0127240143369 2024 2
968000011485131 3.39410130204004 133.23084592145 77.4151963746224 2024 2
968000011663463 3.38327665040765 158.296084656085 69.593544973545 2024 2
968000011664583 3.05346260492546 171.784111111111 56.2127333333333 2024 2
968000011488638 3.51719589794997 148.134461206897 79.1942456896552 2024 2
968000011662697 3.22685757028872 118.42822616408 72.8538137472284 2024 2
968000011485942 3.21298618473667 102.612795698925 57.6188709677419 2024 2
968000011662201 3.57680189582891 116.586714285714 73.6454761904762 2024 2
968000011485316 2.95317960106563 10.971 13.7385 2024 2
968000011662653 3.11958577496178 101.709710144928 49.7569565217391 2024 2
968000011488189 3.60390183173167 148.516928571429 65.9086428571429 2024 2
968000011663131 3.34713478291002 163.326759776536 75.077374301676 2024 2
968000011488206 3.55774774164147 99.4638036809816 54.5926380368098 2024 2
968000011662607 2.7155855518932 8.731220657277 28.9021596244131 2024 2
968000011663201 3.30728204703335 104.322158273381 56.5814388489209 2024 2
968000011663286 3.27300127206374 110.981339285714 54.9864285714286 2024 2
968000188975409 3.53364497879876 129.372447916667 75.80046875 2024 2
968000011662293 2.9795028487874 9.64529411764706 21.8475490196078 2024 2
968000011663368 3.22141423784234 137.518068669528 76.7130042918455 2024 2
968000011485678 3.48995847942483 143.799712230216 77.3034892086331 2024 2
968000011488987 3.04688519083771 117.3759 58.81845 2024 2
968000011666261 3.37125262912494 155.343854166667 78.5407986111111 2024 2
968000011664764 3.51930284923543 166.303125 69.6411486486487 2024 2
968000011488276 3.2417954312952 174.653012820513 67.7454487179487 2024 2
968000011667018 3.58444430716518 136.149822485207 71.8148520710059 2024 2
968000011663611 2.96184805901832 44.6423093220339 43.4395550847458 2024 2
968000011662339 3.56620171885491 157.011637931034 67.8403879310345 2024 2
968000011488622 3.38614210893082 180.594455445545 74.3935643564356 2024 2
968000011663992 3.42926766643317 145.316962616822 49.5706074766355 2024 2
968000011663660 3.40654018043396 146.210670391061 77.4492737430168 2024 2
968000011663275 3.56761444273084 157.48193814433 69.6945773195876 2024 2
968000011666618 3.33465476688324 159.485699658703 75.4890443686007 2024 2
968000011488915 3.0386201619497 169.569503546099 76.4910638297872 2024 2
968000011664206 3.22968184231768 112.931398305085 60.9756779661017 2024 2
968000011485857 2.84800427149727 -999 -999 2024 2
968000011662237 3.48600518636224 99.5556734693878 65.3489183673469 2024 2
968000011663102 3.31386722036915 145.111926729986 60.6040705563094 2024 2
968000011666356 3.502836638621 164.521131578947 67.2914736842105 2024 2
968000011485169 2.89636084546932 32.4151111111111 33.9365925925926 2024 2
968000011663492 2.87430783312804 15.6268867924528 30.741320754717 2024 2
968000011488341 2.52283531366053 13.3913114754098 18.2414754098361 2024 2
968000011663121 3.08098704691089 147.652304347826 68.9474782608696 2024 2
968000011485922 3.80407124888566 172.421528497409 70.2194300518135 2024 2
968000011663712 3.79344113297766 170.932009569378 79.6261722488038 2024 2
968000011666042 2.84235957333068 77.3812987012987 50.6077489177489 2024 3
968000011662972 2.53058385964512 43.9037323943662 43.4054225352113 2024 3
968000011666369 3.64933485871214 150.279695121951 76.4290548780488 2024 3
968000011485503 2.9158217876204 76.3781443298969 41.7843642611684 2024 3
968000011662841 3.25309558584903 172.071858974359 80.7716025641026 2024 3
968000011663264 3.26363606858811 88.3432773109244 67.6796638655462 2024 3
968000011666871 3.33304402982349 183.531390374332 75.0049197860963 2024 3
968000011485163 3.21165440055318 106.610714285714 62.926746031746 2024 3
968000011488691 3.73271534034999 117.958069498069 73.7344401544402 2024 3
968000011485763 3.38147609027503 123.269796511628 60.2634593023256 2024 3
968000011662659 3.00860017176192 143.878473520249 76.2076012461059 2024 3
968000011663925 3.12580645813953 159.845085714286 65.1513714285714 2024 3
968000011666226 1.50555693866382 0 -999 2024 3
968000011485328 3.22711508258913 159.914186046512 76.7242524916944 2024 3
968000011662507 2.30124708863621 25.9825675675676 38.2443243243243 2024 3
968000011664521 3.15956719323362 119.182890365449 60.5878737541528 2024 3
968000011663366 3.42586014507784 177.659740566038 76.5644103773585 2024 3
968000011666227 2.44901531634779 71.6808571428571 62.8992857142857 2024 3
968000011488979 2.65839302627912 -999 -999 2024 3
968000011485925 2.79000352039049 15.9660227272727 22.3539772727273 2024 3
968000011662858 2.76752689940838 48.5672197309417 41.6974439461883 2024 3
968000011663199 3.64246452024212 178.146175298805 62.3064940239044 2024 3
968000011662158 3.44310645673727 145.040135135135 81.5207094594595 2024 3
968000011663240 3.30189771719521 129.983853211009 56.6637308868502 2024 3
968000011664213 2.68160299873087 20.0953947368421 34.6393421052632 2024 3
968000011662369 3.23578087032756 27.3630718954248 38.5803921568627 2024 3
968000011663250 1.76380222407459 12.3763736263736 22.8407692307692 2024 3
968000011488836 1.85168631544243 12.274 5.7975 2024 3
968000011663699 3.49775871828727 157.90874617737 72.4917125382263 2024 3
968000011666721 3.2137832993353 153.536766467066 76.0920359281437 2024 3
968000011664367 2.19617618503997 18.4185 31.3465 2024 3
968000011666518 2.76604086038139 -999 -999 2024 3
968000011666839 2.76380222407459 11.3016981132075 22.7083018867925 2024 3
968000011666906 3.25188145455253 111.740866666667 72.9524 2024 3
968000011485213 3.66124460895933 189.920068846816 74.2351290877797 2024 3
968000011488431 2.92158244039342 132.387446808511 75.4868085106383 2024 3
968000011662597 3.45024910831936 160.432473309609 71.6677402135231 2024 3
968000011662303 3.35082927358297 125.355 70.346 2024 3
968000011488839 2.9158217876204 24.515 27.4012068965517 2024 3
968000011488861 2.81663894489846 24.5356329113924 30.7512025316456 2024 3
968000011485779 3.27276958655176 158.087470588235 75.4901764705882 2024 3
968000011485373 3.51811894714315 78.0922764227642 60.7794308943089 2024 3
968000011488779 2.46864266839151 31.1756032171582 33.6427077747989 2024 3
968000011664121 3.22297644989339 83.9278820375335 57.6764879356568 2024 3
968000011666048 0 0 -999 2024 3
968000011485768 3.13257984765974 114.757368421053 64.0724561403509 2024 3
968000011663155 3.27415784926368 166.774478764479 58.9907335907336 2024 3
968000011664543 3.20897851727625 49.7608860759494 44.1287974683544 2024 3
968000011663427 3.27114431794908 25.4964772727273 33.8644318181818 2024 3
968000011662463 3.33284226699435 158.105217391304 66.698152173913 2024 3
968000011667014 3.20763436738896 65.0293448275862 50.6850689655172 2024 3
968000011663952 3.4679039465228 147.658509090909 75.0833818181818 2024 3
968000011485158 3.5063697170955 133.421637010676 69.4095729537367 2024 3
968000011663906 3.28668096935493 166.525284090909 68.689375 2024 3
968000011664202 3.29314148345093 85.7740650406504 51.7925203252032 2024 3
968000011485174 3.45147940512486 155.537607361963 75.7439468302659 2024 3
968000011662267 3.65166560392294 121.168921568627 80.9104901960784 2024 3
968000011485824 3.47523522260413 147.207574750831 82.2904318936877 2024 3
968000011488268 3.3914644118391 58.4867857142857 48.9997619047619 2024 3
968000011664295 3.11126251365907 143.552211538462 77.8281730769231 2024 3
