968000011485097 2636 3.42111012979343 156.375872093023 68.6430813953488 86.1497093023256 91.8604651162791 27.8748635149615 102.002585034014 583 3470 2024-10-21 7.7 1 2024 5.95197255574614
968000011485098 1160 3.06483221973857 148.662519083969 74.1406870229008 84.5087786259542 87.0229007633588 33.6542374286985 108.949428571429 598 3687.5 2024-10-15 7.8 1 2024 6.16638795986622
968000011485100 4592 3.66209644541792 113.054253968254 80.0986031746032 87.4286349206349 65.3968253968254 31.5973864669602 58.1363966480447 557 3361 2024-10-25 7.1 1 2024 6.03411131059246
968000011485128 251.2 2.40174508223706 13.9640540540541 10.8424324324324 83.5456756756757 0 91.8904586770702 -999 576 3615 2024-10-24 7.1 1 2024 6.27604166666667
968000011485131 2477 3.39410130204004 133.23084592145 77.4151963746224 85.4122356495468 83.3836858006042 31.1682493309792 95.8190630630631 579 3742 2024-10-15 7.8 1 2024 6.46286701208981
968000011485133 4607 3.66351247041516 133.629096385542 81.2394578313253 85.5485542168675 82.5301204819277 43.9739515302885 79.4978735632184 561 3601 2024-10-21 7.7 1 2024 6.41889483065954
968000011485136 3037 3.48258776952677 169.775127701375 79.6730058939096 85.283300589391 97.8388998035363 15.6471019090625 101.149015317287 624 4183.5 2024-10-23 7.3 1 2024 6.70432692307692
968000011485141 8005 3.90341558576909 91.559315403423 71.8622738386308 88.181075794621 46.6992665036675 54.6286761294103 58.2218565400844 577 3745.5 2024-10-21 7.7 1 2024 6.49133448873483
968000011485149 2650 3.42340972773309 157.984894514768 81.4928270042194 84.7868776371308 94.7257383966245 19.9467559061059 84.6201864801865 636 4266.5 2024-10-22 7.5 1 2024 6.70833333333333
968000011485158 3208 3.5063697170955 133.421637010676 69.4095729537367 86.5564768683274 76.8683274021352 36.5962640452701 66.3476229508197 589 4210.5 2024-10-16 7.5 1 2024 7.14855687606112
968000011485163 1627 3.21165440055318 106.610714285714 62.926746031746 84.0988095238095 60.3174603174603 64.3192815080953 77.7229752066116 580 3069.5 2024-10-16 7.5 1 2024 5.29224137931034
968000011485167 3855 3.58613702523079 153.648314176245 78.8841762452107 85.2853639846743 93.4865900383142 22.5901791660407 88.5359663865546 604 4121 2024-10-23 7.3 1 2024 6.82284768211921
968000011485169 786.7 2.89636084546932 32.4151111111111 33.9365925925926 86.2860740740741 8.14814814814815 119.498631860712 35.5323134328358 535 2743.5 2024-10-15 7.8 1 2024 5.12803738317757
968000011485174 2827 3.45147940512486 155.537607361963 75.7439468302659 85.600572597137 94.0695296523517 22.6655982687153 94.8471300448431 565 3022.5 2024-10-16 7.5 1 2024 5.34955752212389
968000011485182 7391 3.86876195821205 162.461153081511 83.6377932405567 85.2269980119284 98.0119284294235 16.9046163580945 76.9859960159363 601 4032.5 2024-10-21 7.7 1 2024 6.70965058236273
968000011485183 4504 3.65369479531508 92.3068518518518 57.0288425925926 85.5300925925926 38.8888888888889 37.1384526651886 50.7482692307692 618 4041.5 2024-10-23 7.3 1 2024 6.53964401294498
968000011485198 1719 3.23552844690755 135.990434782609 60.1860869565217 84.8793821510297 78.4897025171625 42.2397154967656 83.7055191256831 643 4914 2024-10-17 7.4 1 2024 7.64230171073095
968000011485199 4088 3.61161711055434 161.773943661972 85.2780751173709 85.8548356807512 95.3051643192488 20.4941431878265 103.759803149606 570 3175 2024-10-25 7.1 1 2024 5.57017543859649
968000011485207 6145 3.78859255592036 147.776070038911 75.689280155642 83.9524902723735 92.6070038910506 21.6755449569815 69.7929520295203 575 3165 2024-10-22 7.5 1 2024 5.50434782608696
968000011485213 4583 3.66124460895933 189.920068846816 74.2351290877797 85.0475903614458 96.7297762478485 21.0809984777561 145.715106082037 604 4413.5 2024-10-16 7.5 1 2024 7.30711920529801
968000011485221 4187 3.6220066730068 136.932409240924 80.3974587458746 84.8376237623762 87.1287128712871 30.1354658157267 67.6319682539683 550 2742.5 2024-10-22 7.5 1 2024 4.98636363636364
968000011485237 1494 3.17464119266045 164.82966966967 81.3506006006006 85.0037237237237 95.4954954954955 20.4572402727539 82.373838028169 605 4071.5 2024-10-17 7.4 1 2024 6.7297520661157
968000011485238 2772 3.44294986957786 116.862268518519 76.4056018518519 85.3703703703704 67.5925925925926 33.4111583890676 52.7328708133971 616 3727.5 2024-10-21 7.7 1 2024 6.05113636363636
968000011485242 1.001 0.301247088636211 -999 -999 -999 -999 -999 -999 601 4079 2024-10-24 7.1 1 2024 6.78702163061564
968000011485246 5948 3.77444396892496 134.85591943958 77.8595971978984 84.6475831873905 81.7863397548161 32.3557570207975 79.7982561307902 569 3415.5 2024-10-17 7.4 1 2024 6.00263620386643
968000011485252 4594 3.66228551572213 -999 -999 -999 -999 -999 -999 568 3177 2024-10-17 7.4 1 2024 5.59330985915493
968000011485254 3241 3.5108130105125 115.839473684211 76.819649122807 87.1693567251462 64.327485380117 37.5566115893926 89.5058421052632 591 3549 2024-10-21 7.7 1 2024 6.00507614213198
968000011485287 879.8 2.9448773059637 16.3550393700787 40.3875590551181 86.3496850393701 0.78740157480315 91.0162672682118 -999 609 3633 2024-10-24 7.1 1 2024 5.96551724137931
968000011485294 6791 3.8319976772359 104.307894736842 77.5047368421053 85.5478070175439 64.9122807017544 42.2859238561308 53.9752586206897 578 3686.5 2024-10-21 7.7 1 2024 6.3780276816609
968000011485316 896.8 2.95317960106563 10.971 13.7385 86.04075 0 88.4527992294883 -999 561 2936 2024-10-15 7.8 1 2024 5.23351158645276
